id,book_id,title,describe_title,author,describe_detail,price,price_pure_number,ori_price,ori_price_pure_number,discount,publishing_date,publishing_company,star,comment_num,url,image_url
374,p24186375,从零开始学微信小程序开发,从零开始学微信小程序开发微信小程序能帮你发掘800000000用户的价值，打造自己的商业帝国！,高洪涛,很简单：只需掌握HTML5基础知识，即可跟随本书进行学习 很丰富：包括API、多媒体、网络、手机硬件控制等内容 很图解：知识点以易懂的图示进行讲解，清晰明了地阐述相应知识 很实战：针对每个知识点，都以案例为引导，帮助读者动手操作,¥46.60,46.60,¥59.00,59.00,7.9, 2017-02-01,  电子工业出版社,9.0,2571,http://product.dangdang.com/24186375.html,images/model/guan/url_none.png
375,p25061626,Spring Cloud与Docker微服务架构实战,Spring Cloud与Docker微服务架构实战本书已全面升级 提醒读者选用第2版 完整解决方案 全流程分布式系统搭建,周立 著,首著重磅升级，领域重量级图书率先与技术新版接轨， 读者可直接选用第2版。 Spring Cloud的崛起将取代Dubbo在微服务领域大行其道 作者标签：Spring Cloud社区发起人|布道者|微服务专家 Spring Cloud可谓实现Java企业级微服务应用之终极武器 Spring Cloud是Spring Boot之上更完整、全能的解决方案,¥54.50,54.50,¥69.00,69.00,7.9, 2017-05-01,  电子工业出版社,9.0,1714,http://product.dangdang.com/25061626.html,images/model/guan/url_none.png
376,p25300447,Effective Java（第3版）（英文版）,Effective Java（第3版）（英文版）,（美）Joshua Bloch（约书亚・布洛克）,查询 经典原味，Effective Java 升级版 Google 首席Java架构师倾情力作 涵盖Java 7、Java 8和Java 9中的各种新特性,¥68.30,68.30,¥99.00,99.00,6.9, 2018-06-01,  电子工业出版社,10.0,26,http://product.dangdang.com/25300447.html,images/model/guan/url_none.png
377,p25166544,AutoCAD 2016中文版从入门到精通（实例版）,AutoCAD 2016中文版从入门到精通（实例版）中文版cad 2016 从入门到精通 超详尽的cad视频讲解 千余项免费赠送资源 手把手的autocad 自学教程 范例教程 教您用较短的时间学中文版auto cad从入门到精通,CAD/CAM/CAE技术联盟,本书实例、案例丰富，助你身经百战；经验、技巧汇萃，由一线设计师亲自传授工作经验；速查、速练、速用，千余资源免费赠送，力求在较短的时间让您高效、快速、深入掌握AutoCAD。1．配套自学视频：82节配套自学视频，全程实例操作演示，手把手教您。(*快速*容易学习方式)2．应用技巧汇总：101个AutoCAD应用技巧，提高绘图效率。（快速绘图及实战）3．疑难问题汇总：187个疑难问题解答，扫除学习障碍。（高效学习）4．典型练习题：9类习题精选，会做才是硬道理。（熟能生巧、深入巩固）5．常用图块集：393个常用图块，拿来改改就能用。（快速绘图及实战）6．全套工程图纸及视频：5大类全套工程图纸案例及配套视频，展现工作流程。（完全实战）7．AutoCAD 快捷键命令速查、AutoCAD 快捷键速查、AutoCAD 常用工具按钮速查。（快速绘图及实战）,¥61.90,61.90,¥89.80,89.80,6.9, 2017-10-01,  清华大学出版社,10.0,394,http://product.dangdang.com/25166544.html,images/model/guan/url_none.png
378,p25168679,C程序设计（第五版）+ 学习辅导(套装共2册),C程序设计（第五版）+ 学习辅导(套装共2册),谭浩强著,,¥55.50,55.50,¥74.00,74.00,7.5, 2017-09-29,  清华大学出版社,9.0,563,http://product.dangdang.com/25168679.html,images/model/guan/url_none.png
379,p25234710,JavaScript忍者秘籍 第2版,JavaScript忍者秘籍 第2版jQuery之父经典力作 JavaScript高手修炼指南 全面修订以涵盖ES6和ES7的概念 掌握跨浏览器开发教程书,[美]John Resig 莱西格 Bear Bibeault 贝比奥特 Jo,JavaScript 正以惊人的速度成为各种应用程序的通用语言，包括 Web、桌面、云和移动设备上的应用程序。当成为 JavaScript 专业kaifazhe时，你将拥有可应用于所有这些领域的、强大的技能集。 《JavaScript 忍者秘籍（第 2版）》使用实际的案例清晰地诠释每一个核心概念和技术。本书向读者介绍了如何掌握 JavaScript 核心的概念，诸如函数、闭包、对象、原型和 promise，同时还介绍了 JavaScript API， 包括 DOM、事件和计时器。你将学会测试、跨浏览器开发，所有这些都是JavaScriptkaifazhe应该掌握的技能。 本书包含以下内容： * 使用函数、对象和闭包编写更高效的代码； * 学会避免JavaScript应用陷阱； * 使用正则表达式编写简洁的文本处理代码； * 使用 promise 管理异步代码； * 全面修订以涵盖 ES6 和 ES7 的概念。 对任何学科的开发人员来说，本书都是应该阅读的书,¥68.30,68.30,¥99.00,99.00,6.9, 2018-01-01,  人民邮电出版社,9.0,480,http://product.dangdang.com/25234710.html,images/model/guan/url_none.png
380,p20050535,CSS权威指南（第三版）,CSS权威指南（第三版）,（美）迈耶 著，尹志忠，侯妍 译,,¥45.80,45.80,¥58.00,58.00,7.9, 2010-04-01,  中国电力出版社,9.0,4879,http://product.dangdang.com/20050535.html,images/model/guan/url_none.png
381,p23684262,你不知道的JavaScript（上卷）,你不知道的JavaScript（上卷）【图灵程序设计丛书】JavaScript开发经典入门图书 打通JavaScript的任督二脉 领略语言内部的绝美风光,[美]辛普森（Kyle Simpson） 著,JavaScript语言有很多复杂的概念，但却用简单的方式体现出来（比如回调函数），因此，JavaScript开发者无需理解语言内部的原理，就能编写出功能全面的程序；就像收音机一样，你无需理解里面的管子和线圈都是做什么用的，只要会操作收音机上的按键，就可以收听你喜欢的节目。然而，JavaScript的这些复杂精妙的概念才是语言的精髓，即使是经验丰富的JavaScript开发者，如果没有认真学习也无法真正理解语言本身的特性。正是因为绝大多数人不求甚解，一遇到出乎意料的行为就认为是语言本身有缺陷，进而把相关的特性加入黑名单，久而久之就排除了这门语言的多样性，人为地使它变得不完整、不安全。 你不知道的JavaScript 系列就是要让不求甚解的JavaScript开发者迎难而上，深入语言内部，弄清楚JavaScript每一个零部件的用途。本书介绍了该系列的两个主题： 作,¥38.50,38.50,¥49.00,49.00,7.86, 2015-04-01,  人民邮电出版社,9.0,2048,http://product.dangdang.com/23684262.html,images/model/guan/url_none.png
382,p25286310,Java架构师指南,Java架构师指南知名Java专家多年经验总结 介绍从程序员进阶到架构师需要具备的技能的完整教程,王波,知名Java专家多年经验总结，介绍从程序员进阶到架构师需要具备的技能的完整教程 基于Java官方API的解读，从架构师的独特角度讲解Java知识和技能 企业级开发的经典示例，全程项目驱动，涵盖电商支付接口的综合调试 程序员走向架构师是必经之路。本书基于Java官方API进行解读，从架构师的角度讲解Java知识和技能，并从搭建虚拟机开始，学习常用的Linux命令，力争使程序员能在较短的时间内成功迈入架构师的殿堂。 近年来编程领域的知识愈加丰富，使广大程序员应接不暇。如何在有限的时间内高效学习是一个棘手的问题。本书作者根据自身的丰富经验，精选了Java中必须掌握的核心技能，并以项目为驱动，循序渐进，详细讲解了企业级项目和电商平台，让读者在学习知识的同时以实战加深印象，可谓是高屋建瓴。 如何能在短时间内达到架构师的水平？面对难以入手,¥61.40,61.40,¥89.00,89.00,6.9, 2018-06-01,  人民邮电出版社,8.0,164,http://product.dangdang.com/25286310.html,images/model/guan/url_none.png
383,p20569834,程序员的自我修养―链接、装载与库（ 网易云风力荐：莫到用时再读书！）,程序员的自我修养―链接、装载与库（ 网易云风力荐：莫到用时再读书！）俯瞰程序前世今生参透代码如何变成程序在系统中运行 透过系统软件底层形成机制走进程序世界探索深层次的自己,俞甲子，石凡，潘爱民 著,每个技术专题都配备大量图、表和代码实例，力求将复杂的机制以简洁的形式表达出来。 提供了一个小巧且跨平台的C/C 运行库MiniCRT，综合展示了与运行库相关的各种技术。 能将程序的编译和运行过程所涉及的各种技术全面地串连起来介绍的，至今尚未有先例。 覆盖Windows和Linux两个平台，详述应用程序在编译、链接和运行时所发生的各种事项。 学习研究他人的代码是枯燥而耗时的，先行者的经验能避免重复劳动，直指经验和关键。 学会编程 易筋经 ，可以开发操作系统、编译器，甚至是开发一种新的程序设计语言。 由一个很小很简单的问题或示例入手，层层剥开、深入挖掘，探究每个机制 怎么做 。 务必理解 为什么这样做 ，力求深入浅出、图文并茂，尽力把每一步细节呈现给读者。,¥48.70,48.70,¥65.00,65.00,7.5, 2009-04-01,  电子工业出版社,9.0,5941,http://product.dangdang.com/20569834.html,images/model/guan/url_none.png
384,p25160597,HTML CSS JavaScript基础教程 Web前端开发精品课,HTML CSS JavaScript基础教程 Web前端开发精品课网页制作网站设计web前端开发教程 讲透HTML5 H5 CSS3 JS核心知识 配套在线资料 面试练习题 源码素材 课件PPT 免费交流群 全方位学习服务 iWeb学院隆重推荐,莫振杰,初学优选 入门经典 针对前端新手全新打造，一本书搞定 HTML、CSS、JavaScript 精品呈现 通俗易懂 语言轻松幽默，讲解一针见血，从全新角度讲透前端开发核心技术 五位一体 全面服务 在线教程 在线问答 面试练习 源码素材 课件 PPT （获取方式请加本书封底QQ群）,¥47.60,47.60,¥69.00,69.00,6.9, 2017-08-01,  人民邮电出版社,10.0,502,http://product.dangdang.com/25160597.html,images/model/guan/url_none.png
385,p25245256,Excel 2013函数与公式应用大全（全彩版）,Excel 2013函数与公式应用大全（全彩版）Excel函数与公式学习大典！全彩印刷，阅读体验直线上升!,Excel Home,1. 由多位微软全球*有价值专家通力打造！2. 全面：完整详尽介绍Excel函数的技术特点和应用方法，全面覆盖Excel函数各相关知识点。3. 实战：大量源自实际工作的典型案例，通过细致地讲解，生动地展示各种应用技巧，急速提高读者的办公效率，让读者提前完成手头工作。4. 解惑：对一些常常困扰学习者的功能特性进行深入剖析，让读知其然，还能知其所以然。5. 全彩：畅销经典《Excel 2013函数与公式应用大全》全新升级，全彩印刷，让你的阅读体验直线上升，大呼过瘾。,¥110.90,110.90,¥168.00,168.00,6.61, 2018-03-01,  北京大学出版社,10.0,6670,http://product.dangdang.com/25245256.html,images/model/guan/url_none.png
386,p23734638,UNIX网络编程 卷2 进程间通信（第2版）,UNIX网络编程 卷2 进程间通信（第2版）UNIX和网络专家W. Richard Stevens的传世之作,[美]史蒂文斯 注意，匿名 译,两卷本的《UNIX网络编程》是已故著名技术作家W. Richard Stevens的传世之作。卷2着重讨论如何让应用程序与在其他机器上的应用程序进行对话。 良好的进程间通信（IPC）机制是提高UNIX程序性能的关键。本书全面深入地讲解了各种进程间通信形式，包括消息传递、同步、共享内存及远程过程调用（RPC）。书中包含了大量经过优化的源代码，帮助读者加深理解。这些源代码可以从本书网站下载。 本书是网络研究和开发人员公认的权威参考书，无论网络编程的初学者还是网络专家都会大受裨益。,¥61.40,61.40,¥89.00,89.00,6.9, 2015-08-01,  人民邮电出版社,10.0,1236,http://product.dangdang.com/23734638.html,images/model/guan/url_none.png
